日期,淨尖峰供電能力(萬瓩),尖峰負載(萬瓩),備轉容量(萬瓩),備轉容量率(%),工業用電(百萬度),民生用電(百萬度),核一#1(萬瓩),核一#2(萬瓩),核二#1(萬瓩),核二#2(萬瓩),核三#1(萬瓩),核三#2(萬瓩),林口#1(萬瓩),林口#2(萬瓩),林口#3(萬瓩),台中#1(萬瓩),台中#2(萬瓩),台中#3(萬瓩),台中#4(萬瓩),台中#5(萬瓩),台中#6(萬瓩),台中#7(萬瓩),台中#8(萬瓩),台中#9(萬瓩),台中#10(萬瓩),興達#1(萬瓩),興達#2(萬瓩),興達#3(萬瓩),興達#4(萬瓩),大林#1(萬瓩),大林#2(萬瓩),和平#1(萬瓩),和平#2(萬瓩),麥寮#1(萬瓩),麥寮#2(萬瓩),麥寮#3(萬瓩),汽電共生(萬瓩),大潭 (#1-#6)(萬瓩),通霄 (#1-#6、GT#9)(萬瓩),興達 (#1-#5)(萬瓩),南部 (#1-#4)(萬瓩),大林(#5-#6)(萬瓩),海湖 (#1-#2)(萬瓩),國光 #1(萬瓩),新桃#1(萬瓩),星彰#1(萬瓩),星元#1(萬瓩),嘉惠#1(萬瓩),豐德(#1-#2)(萬瓩),協和 (#1-#4)(萬瓩),氣渦輪(萬瓩),離島(萬瓩),德基(萬瓩),青山(萬瓩),谷關(萬瓩),天輪(萬瓩),馬鞍(萬瓩),萬大(萬瓩),大觀(萬瓩),鉅工(萬瓩),大觀二(萬瓩),明潭(萬瓩),碧海(萬瓩),立霧(萬瓩),龍澗(萬瓩),卓蘭(萬瓩),水里(萬瓩),其他小水力(萬瓩),風力發電(萬瓩),太陽能發電(萬瓩)
20240721,4423.3,3456.6,966.7,27.97,366.137,305.59,0,0,0,0,70.7,93.3,21.6,76.2,75.5,37.6,38,38.8,38.1,52.6,38.4,38,38.4,0,42.9,0,0,42,42.2,76,76,47.4,36.8,32.6,47.3,42.6,56.1,365.7,342.6,199.8,70.1,22.4,88.3,36.3,42.1,40.4,40.2,40.5,84.1,31.8,0,11.5,0.8,1,1.9,2,1.3,3.9,3.9,1.6,0,0,0.5,0,0,0,0.4,8.9,38.6,749.6
20240722,4693.2,4119.1,574.1,13.94,404.541,337.643,0,0,0,0,69.9,93.3,0,75.6,75.3,51.3,51.6,52,51.3,52.6,53.3,52.9,53.2,0,46.8,0,0,47.2,51.2,76,76,58.2,61.1,50.2,55.7,57.1,137.9,410.8,362.3,196.5,86.5,58.2,87.1,38.2,43.1,48,49.5,93.8,91.5,83.6,8,17.1,6.4,12.2,15.6,13.3,9.2,3.9,2.2,1,15.3,18.2,2.3,0,0,0,0.4,9.1,34.8,719.2
20240723,4676.6,4142.1,534.5,12.9,408.657,341.078,0,0,0,0,69.3,93.3,0,75.9,75.3,49.3,48.9,49.8,49.9,52.6,53.3,53.1,53.2,0,46.9,0,0,47,47.2,76,76,58.7,61.1,41.1,55.7,56.8,138.6,410.4,343.1,198.2,81.2,66.8,88,43.8,43.4,41.3,41.4,114.6,82.7,82.1,8,12.4,10.6,22.8,18.9,19.1,12.5,3.8,1.9,0.5,8.1,6.3,4.6,0,0,0,0.6,8.5,206.5,623.8
20240724,3828.7,3159.3,669.4,21.19,339.892,283.685,0,0,0,0,69.2,93.6,0,75.5,75.5,48.6,46.9,47.2,46.7,52.6,53.3,41.1,41.4,0,39,0,0,31.6,26.7,75.9,76,1.8,57.2,32.6,55.9,56.9,101.6,388.2,352.1,203.4,100.7,22.5,44.1,45.5,41.9,45.2,45.2,59.5,44.6,27.7,0,13,13.5,30.3,19,19.1,12.8,3.8,3.9,1.9,30.2,62.8,4.4,0,1.1,1.8,1,21.3,138.3,0
20240725,3643.2,2853.7,789.5,27.66,310.437,259.101,0,0,0,0,68.6,94.2,0,75.5,75.6,35.7,35.7,36.3,36.3,36.6,53.2,7.9,35.3,0,34.2,0,0,31,34.2,75.7,49.1,34.8,59.8,28.7,52,52,126.4,370.1,349.2,198.4,73.9,22.6,43.9,44.9,44.9,0,50.3,68.9,46.2,28.2,0,12.9,23.4,38.4,0,0,0,3.9,2.5,1.9,18.3,0,0,0,8.1,0,0,20.9,132.2,0.1
20240726,3953.6,3415.6,538,15.75,344.218,287.296,0,0,0,0,68.1,94.2,25.1,76.1,75.6,48.2,18.2,49.9,50.4,52.5,53.2,36.5,50.2,0,43,0,0,49.1,51.1,76,74.5,36.6,60.7,33,56.8,55.9,123.5,399.3,347.2,202.5,78.8,34.8,81.5,44.7,44.6,47.8,49.7,62,93.8,46.2,0,12.7,23.4,38.4,0,0,0,3.9,1,0.9,0,10.7,0,0,8.1,0,0,17,178.6,189.4
20240727,4199.5,3255.7,943.8,28.99,342.352,285.738,0,0,0,0,66.4,93.8,74.8,75.9,75.6,36.9,34.4,33.6,33.1,32.8,53.3,33.5,33.3,0,38.7,0,0,25.7,27.2,75.8,76.1,55.5,61.2,28,47.3,56.9,48.8,311.6,319.1,196.5,84.6,22.6,40.3,41.9,44.8,47.8,48.6,111.8,47.4,27.3,0,12.1,23.6,37.6,0,0,0,3.8,0.6,0.6,0,0,0,0,8.1,0,0.4,17.1,138.9,364.4
20240728,3642.2,3229,413.2,12.8,339.667,283.498,0,0,0,0,0,93.4,75,76.1,75.7,50.6,51.5,51,51.3,52.3,53.3,52.9,53.1,0,44.5,0,0,49.5,42,75.8,75.9,36.8,55.5,27.9,56.7,57.2,49.4,508.7,351.3,204,101.7,48.5,43.2,45.3,0,44.8,45.3,50.3,88.5,27.9,0,13.7,18.5,36.2,0,0,0,3.8,1.3,0.9,30.2,66.5,0,0,8.1,0,1,16.6,17.3,0
20240729,4382.7,3778.2,604.5,16,374.793,312.815,0,0,0,0,0,94,75.2,76,75.7,50.8,51.5,51.1,51,52.6,53.3,53.1,52.9,0,47,0,0,46.4,49.9,75.8,75.8,59.2,61,33.3,56.8,57.3,141.5,503.2,344.5,201.3,95,40.7,60.8,42.8,21.4,45.1,50.5,90.9,93.7,33.6,0,12,10.7,22.7,18.5,0,0,3.8,1.2,0.9,5.9,0,0,0,0,0,0.4,17.6,5.2,497.7
20240730,4444.1,3853.9,590.2,15.32,383.306,319.919,0,0,0,0,0,94.2,75.3,75.8,75.7,48.2,48,48.5,50.4,52.3,50.1,50.2,51.8,0,46.8,0,0,49.9,51.1,76,76,58.7,60.6,33.3,56.7,57.1,83.4,402.8,360.1,196.5,98.3,54.5,44.7,45,45.6,42,41.6,96.1,82.6,81.4,0,17.9,11.8,24.8,17.8,10,6.2,3.9,4.7,2.2,4.7,0,0,0,0,8,0.8,16.8,19.1,633.5
20240731,4546.1,3880.1,666,17.16,386.285,322.406,0,0,0,0,0,93.8,74.8,75.5,75.7,29,29.4,50.3,29.9,52.5,53.2,30.5,31.6,0,35.9,0,0,32.5,38.9,75.7,75.7,58.7,60.7,30.9,56.6,57.2,88,454.7,344.9,211.3,107,32.6,44.8,44.9,44.9,48.6,47.7,63.5,90.7,37.7,0,11.8,14.5,27.4,21.5,15.7,12.9,3.9,3.2,1.6,22.4,3.6,0,0,2,8,0.8,20.5,93,675.6
20240801,4756.7,3978.3,778.4,19.57,402.045,366.059,0,0,0,0,0,93.9,75,76.1,75,50.6,30.8,31.7,30.7,52.6,31.2,30.2,29.8,0,31,0,0,50.9,0,75.9,76,58.1,60.6,27.8,56.6,57.2,145,503.2,340.3,198.2,94,22.4,44.7,43.9,44.1,23.4,45.4,108.7,195.6,27.9,0,12,9.4,19.2,17,19.2,12.6,3.9,1.4,1,15.2,13.5,0,0,1,8,0.4,21,66.4,777.1
20240802,4735.3,3984.7,750.6,18.84,407.096,370.659,0,0,0,0,0,94,74.7,76.1,75.3,51.7,40.7,41.2,44.4,52.5,42.7,41.8,42.7,0,44.3,0,0,41.1,51.4,76,21.7,58.1,60.1,42.5,56.3,57.2,142.8,506.3,341.1,198.3,92,22.3,44.4,43.3,43.9,40.2,44,98.2,147.1,28.1,0,11.8,6.6,7.3,12.8,14.2,12.8,0,9.4,3.3,13.4,23.9,0,0,0,8,0.1,22.2,50,764.8
20240803,4525.6,3606.6,919,25.48,385.151,350.677,0,0,0,0,0,93.6,74.4,76,75.3,37.1,37.1,37.9,37.1,51.8,38.6,38.2,38.5,0,38.4,0,0,25.7,26.9,76,76,58.2,60.2,27.9,56.5,57.1,57.5,456.5,331.5,200.5,82.4,22.3,41,39.3,0,23.6,47.3,104.9,111.1,27.7,0,11.7,0,1.1,5,5.4,6.9,2.9,1.1,0.1,15.1,15.5,0,0,0,8,0.1,21.8,33.1,769.1
20240804,3692.6,3459.8,232.8,6.73,372.897,339.521,0,0,0,0,0,93.6,74.9,76.2,75.7,50.2,51.2,51,50.8,51.2,53.2,52.8,53.3,0,46.4,0,0,50.9,51.5,75.8,75.9,55.3,55.4,51.5,26.3,46.2,59.5,506.9,360,219.4,112.8,54.7,44.8,45.6,45.2,49.2,50.8,50.3,150.1,67.8,0,17.2,10.7,20.1,13.8,14.8,12,2.9,2,0.6,66.7,118.5,5.9,0,4,8,1.1,25.9,0.5,0
20240805,4644.5,4053.3,591.2,14.59,405.945,369.61,0,0,0,0,0,93.4,75,76,75.5,48.3,50.7,51,47.6,49.2,53.4,52.8,53.2,0,45.1,0,0,47.8,50.2,75.7,75.8,57.8,0,40.8,56.4,57.1,142.1,502.9,350.6,200.5,82.9,54.5,44.4,44.5,44.4,45.4,47,107.2,194.6,81.8,0,17.2,3.1,1.4,14,14.8,12.1,2.9,1.5,0.9,3.9,0,2.6,0,0,8,0.6,18.3,1.6,790.8
20240806,4225.2,3912,313.2,8.01,401.138,365.233,0,0,0,0,0,93.4,75.2,76.1,75.8,50.3,51.4,51.8,51,52.6,53.3,53,53.2,0,46.3,0,0,17.3,45,75.8,75.8,57.2,60,52.4,56.4,57.1,144.3,466.4,369.3,219.3,110.2,53.9,44.6,44.6,44.1,48.5,49.7,117.5,164,82.5,0,17.4,16.4,24.9,15.7,16.9,12.7,3.9,6.8,2.7,9.5,43.7,5.9,0,0.1,8,0.6,19.5,16.3,405.6
20240807,4535,3940,595,15.1,403.054,366.979,0,0,0,0,0,93.4,74.9,76.2,75.7,42.2,41.1,51.5,43.8,52.6,53.3,45.3,46,0,46.7,0,0,17.3,35.1,75.9,76,57.1,60.1,29.6,56.5,57.2,145.6,464.1,355.2,212.6,106.5,29.5,44.4,45.2,44.8,46,46.7,104.9,179.7,60.6,0,12.2,7.4,14.2,11.5,11.5,10,3.9,6.7,3.1,0,14.6,4.6,0,2,8,0.5,23,1.1,703.8
20240808,4601.6,3890.1,711.5,18.29,401.743,365.785,0,0,0,0,0,93.6,75,76.1,75.7,50.8,51.6,51.3,51.1,52.6,53.2,52.9,53.2,0,46.6,0,0,17.3,38.7,76,76,56.8,60.8,33.8,56.5,57.3,144.4,460.2,345.5,200.5,86,39.5,88.9,44.3,44.8,44.6,45.6,96.5,194,52.4,0,11.9,5.3,6.7,8.1,8.6,8.3,3.9,3.4,1.8,0,0,4.8,0,1.8,8,0.5,28.6,3.4,632.7
20240809,4426.3,3848.6,577.7,15.01,395.217,359.843,0,0,0,0,0,93.6,75.1,76.1,75.5,50.5,51.5,51.8,50.5,52.6,53.3,53.3,53.4,0,46,0,0,0,50.4,76,76,56.7,61.1,41,56.4,57.2,141.9,459.5,364.5,220.2,112.3,54.6,85.8,44.2,44.2,45.6,46.8,118.7,146.7,70.8,5.7,17.4,7.8,12.9,14.3,15,11.5,3.9,6.4,2.8,11.4,4.8,5.9,0,1,8,0.5,18.9,84.2,381
20240810,4306.8,3311.7,995.1,30.05,362.803,330.33,0,0,0,0,0,93.8,74.8,76.1,75.6,28.3,28.8,29.2,29.2,29.1,53.3,33.1,29.1,0,33.3,0,0,0,31.5,76,76,56.8,60.5,27.8,53.9,57.4,60.6,387.6,350.7,202.3,95.6,22.5,74.6,39,43.5,0,40.2,92.6,143.4,27.9,0,12.2,0,1.1,3,3.6,5.6,0,1.3,0.9,16.1,12.9,5.9,0,0,8,0.2,20.3,113.4,451.8
20240811,3779.3,3289.4,489.9,14.89,349.976,318.65,0,0,0,0,0,93.6,74.9,75.9,75.6,41.3,42,41.5,42.5,42.7,53.3,48.5,44.8,0,46.3,0,0,0,45,75.9,76,45.9,56.3,27.9,56.6,44.2,63.2,458.7,354.4,216.5,106.7,22.4,89.2,45.4,41.9,47,47.5,119,148.4,27.4,0,13.1,11.9,19.8,11.9,13.5,11.5,2.9,5.4,2.5,28.5,80.8,5.9,0,4.8,8,0.5,28.4,47.8,0
20240812,4583.7,3869.5,714.2,18.46,392.315,357.201,0,0,0,0,0,93.5,75,75.9,75.5,45.5,45.7,49.9,43.5,48,48.9,48.5,49.1,0,45,0,0,51.2,0,76,76,57.2,60.7,32.6,56.4,57.3,151.7,435.2,347.4,198.9,91.7,24.5,80,39.5,43.8,43.7,44.7,109.5,182.9,28.1,0,11.9,6.5,11.1,13.6,14.9,11.9,2.9,4.5,2.2,11.7,12.5,1.9,0,0,8,0.4,23.6,34.1,619.2
20240813,4492.1,3982.4,509.7,12.8,402.927,366.863,0,0,0,0,0,93.6,74.7,76,75.6,46.3,51.1,50,49.3,52.5,53.3,53.2,53.2,0,46.2,0,0,0,0,75.9,76,56,59.6,38.8,56.4,57.3,156.7,457.8,349.7,198.9,99.5,54.7,88.4,44.7,43.9,46.2,45.7,116.2,193.6,28.2,4,11.8,7.7,11.1,14.5,15.6,12.4,3.9,9.4,4.1,0,0,5,0,0.4,8,0.5,21.4,62.7,687.2
20240814,4583.8,3931.3,652.5,16.6,395.017,359.661,0,0,0,0,0,93.6,74.8,75.8,75.6,46.5,38.8,39,39.1,37.1,37.1,37.9,53.3,0,36.6,0,0,0,51.4,75.6,75.7,56.8,59.5,28.3,56.6,57.2,150.9,450.5,352.3,214.2,107.3,24.2,87.7,44.5,44.5,47.6,49,49.5,149.8,28.2,0,11.6,15.8,27.3,15.3,15.9,12.5,3.7,8.9,4,12.8,45.7,5.9,0,1.6,8,0.6,18.9,20.8,704.4
20240815,4127.2,3746.2,381,10.17,384.591,350.168,0,0,0,0,0,93.7,75,75.9,75.7,46.3,51,50.3,51.2,51.6,52.1,52.5,52.8,0,47.4,0,0,0,51.4,75.8,75.8,56.8,59.7,38,56.5,57.3,151.1,448.7,358.4,219.4,105.9,54.3,88.7,46.1,45.4,47.4,48.5,95.5,173.3,72.8,0,17.3,16.3,27.4,14.7,15.7,12.5,3.9,8.8,4,31.4,60.1,5.9,0,2.4,5.9,0.7,19.6,16.5,239.1
20240816,4506.5,3784.1,722.4,19.09,384.547,350.128,0,0,0,0,0,93.6,74.8,76,75.7,42.2,42.3,43.3,42.3,47.5,53.3,47.1,43.2,0,46.1,0,0,44.4,51.1,76,76,56.7,58.8,42,56.5,57.3,154.8,494.3,331.4,200.5,84.1,53,80.5,42.8,44.9,44.4,45.3,119.1,97.2,27.8,0,12,12.8,24.2,13.9,14.9,11.9,2.9,8.8,3.9,14.1,15,5.9,0,1.2,8,0.6,27.3,6.4,469.9
20240817,4114.4,3216,898.4,27.94,355.433,323.619,0,0,0,0,0,93.8,69.9,76.1,75.7,33,32.9,32.6,32.3,0,53.3,33.4,34,0,33,0,0,32.4,32.6,75.6,75.8,56.2,59.6,28,52.2,57.3,99.8,444.9,342.3,201.5,82.5,22.4,40.2,39.1,45.6,40.2,0,106.5,63.1,29.8,0,12.2,2.8,2.2,2.8,3.3,4.8,1.9,8.8,3.9,15.3,15.1,5.9,0,1.9,8,0.8,23.1,43.9,398.5
20240818,3697.4,3167.5,529.9,16.73,341.309,310.759,0,0,0,0,0,94,75,76,75.9,46.3,46.7,46.8,46.6,15.6,53.3,47.8,48.8,0,46.1,0,0,51.2,51,75.9,75.9,50.7,53,27.8,56.5,57.1,95.8,464.6,341.6,208.2,103.5,22.5,40.2,44.8,41.9,47.4,45.2,50.3,94.2,27.7,0,12.9,6.4,16,14,15.1,11.6,2.9,6,3.3,23.6,58.9,5.9,0,6,8,0.8,30.7,53,0
20240819,4399.9,3709.2,690.7,18.62,373.729,340.278,0,0,0,0,0,93.5,75.2,76.3,76.1,39.5,39.3,39.5,39.9,52.1,54.9,40.6,39.1,0,40.8,0,0,39.4,39.2,74.9,76,56.6,58.9,28,56.6,57.2,162,464.9,341.4,211.3,106.7,22.4,87,44.6,44.5,46.9,46.8,112.9,97.4,27.8,0,12.1,3.4,4.4,2.7,3.6,3.9,2.5,9.1,4,15.6,26.1,5.9,0,1.5,8,0.6,17.5,141.4,387.5
20240820,4452,3851.3,600.7,15.6,379.777,345.784,0,0,0,0,0,93.6,75.1,76.4,75.9,31.1,31.5,31.9,31.5,31.7,54.9,38.6,32.5,0,38.4,0,0,38.3,41.7,76,76,54.2,59,28.5,56.6,57.1,166.5,465.6,330.9,215.8,109.9,22.3,88.6,44.5,43.7,48.7,25,63.3,93,28.1,0,12.2,9.3,13.4,14.8,15.5,12,1.9,5.2,2,41.9,29.9,5.9,0,3.1,8,0.6,18.2,201.7,520.4
20240821,4821,3902.9,918.1,23.52,386.097,351.539,0,0,0,0,0,93.4,75.1,76.3,75.9,28.9,29.2,30,30.2,29.9,53.8,43.1,30.4,0,35.2,0,0,36.4,41.1,76,76,56.4,58.5,28.3,56.5,57.4,149.8,464.1,341.7,214.8,109.1,22.4,49.8,40.8,44.2,47,24.8,115.9,46.5,28.2,0,11.9,5,4.4,11.2,8.3,7.2,1.9,4.6,1.8,11.6,26.3,5.9,0,0,5.8,0.6,17.9,182.6,732
20240822,4735,3888.1,846.9,21.78,393.685,358.448,0,0,0,0,0,93.7,75.1,75.9,75.8,36.8,37,38.4,38.3,46.8,54.9,44.3,42.9,0,45.3,0,0,44.1,50.2,75.9,76,56.8,59.1,28.2,56.5,57.3,155.5,438.4,338.4,193.2,82.4,22.4,79.2,42.9,44,48.7,45.7,92.8,85,28.3,0,11.6,6.5,6.1,12.7,13.1,11.1,1.9,8.9,4,15.1,0,5.9,0,1.7,6.6,0.5,18.2,61.6,764.6
20240823,4660.8,3932.6,728.2,18.52,394.741,359.41,0,0,0,0,0,93.7,75,76.3,75.7,38.7,38.9,39.9,39.5,52.5,55,42.8,43.7,0,43.1,0,0,37.2,50.9,76,76,56.3,59.2,28.3,56.5,57.3,156.7,466.5,345.8,216.3,100.5,22.4,85.9,42.3,44.6,23.7,46.2,97.8,89.3,27.9,0,11.5,0,2,4.6,5.2,5.8,2.9,9,4,0,19,5.9,0,0,5.8,0.6,16.2,56.7,787.4
20240824,4217.7,3485.5,732.2,21.01,365.532,332.815,0,0,0,0,0,94,75.1,76,75.9,31.2,31.2,31.6,31.6,52.5,54.9,35.2,32.2,0,32.8,0,0,36.1,39.2,76,76,0,58.7,29.4,56.5,57.3,97,465.7,350.4,207.7,111.2,25.9,49,13.4,44.6,47.3,0,117.5,47.8,28.1,0,10.9,5,6.4,3.5,4.2,5,1.9,5.5,3,27.4,9,5.9,0,0,4.9,0.2,18.7,10.8,629.7
20240825,3694.8,3252.4,442.4,13.6,348.439,317.252,0,0,0,0,0,93.5,75.1,76.1,75.9,50.5,51.4,51.5,50.8,52.6,32.4,52.6,53.1,0,46.9,0,0,51.3,51.1,75.4,75.7,0,55.4,42.5,56.5,57.4,96.6,465,351.5,209.5,113,53.8,89.5,45.8,0,49.5,51.1,104.9,97.1,27.6,0,13.3,7.5,12.8,8.9,9.2,8.2,2.9,4,2,37.2,67.9,5.9,0,1.9,8,0.7,32.5,0.4,0
20240826,4575.2,3866.3,708.9,18.34,389.017,354.198,0,0,0,0,0,93.9,74.6,76.1,75.7,36.7,48,46.9,47.7,52.5,54.9,49.4,48.3,0,47.1,0,0,51.2,51,75.9,75.9,60,59.2,28.3,56.5,57.2,159.2,466,354.8,195.9,110.8,23.2,88.9,44.9,44.6,49,50.5,109,93.5,27.9,0,11.5,3.3,2.7,7,5.5,5,1.9,3.9,1.8,17.8,26,2.9,0,1.4,5.5,0.5,19.4,7.5,624.8
20240827,4731.5,3969.7,761.8,19.19,402.414,366.396,0,0,0,0,0,93.6,74.8,75.8,75.6,43.5,41.9,43.4,43.6,52.6,54.5,44.9,44.4,0,44.7,0,0,51.3,50.6,76,76,60.1,59.8,28.7,56.4,57.2,177.8,439.6,347.1,189,96.6,25.7,88.4,42.8,43.7,48.5,50.3,107.5,92.9,28.1,0,11.5,2.6,3.7,6,5.1,5.1,1.9,4.4,2.3,15.5,10.7,4.7,0,1.4,4.5,0.5,20.7,60.4,743.3
20240828,4666.5,4009.9,656.6,16.37,406.686,370.286,0,0,0,0,0,93.8,74.8,76,75.5,42,42.7,43.5,42.3,52.5,54.6,44.5,44.3,0,44.6,0,0,51,50.9,76,76,60.1,60.7,29.6,56.3,57.2,175.7,441.4,352.5,207,112.1,29.4,88.9,44.3,43.4,47,49.6,118.3,92.1,55.1,0,11.5,3.2,4,5.8,4.8,4.8,1.9,7.1,3.4,17,26.2,2.9,0,0,3.6,0.6,14.3,43.3,707.8
20240829,4645.2,4006.6,638.6,15.94,406.121,369.771,0,0,0,0,0,93.5,75.1,75.9,75.6,51.6,51.4,51.4,51.1,52.5,53.3,53.1,53,0,46.9,0,0,44.6,48.7,76,76,60.3,60.7,33,56,57.2,169.6,479,351.8,202.8,107.5,34,85.3,44.1,44.3,45.1,45.4,114.7,111.9,57.3,0,11.3,3.6,2.5,2.8,3.2,3.8,3,4.9,2.1,0,0.3,0.5,0,0,4.6,0.5,14.1,3.7,762.7
20240830,4631.4,3969.1,662.3,16.69,402.919,366.856,0,0,0,0,0,93.4,75,76.2,75.7,44.7,46,46.2,45,52.5,53.4,46.4,46.1,0,45.5,0,0,43.7,46.8,76,76,60,60.5,30.2,55.9,57.2,165.3,471.5,367.3,202.8,112.4,26.7,86.3,44.3,44.1,46.5,47.8,105,106.3,52.7,0,11.7,3.4,2.5,6.9,6.8,6,3.2,4.6,1.8,0,0,5.7,0,0,4.3,0.2,16.5,6,759.2
20240831,4452.5,3553.7,898.8,25.29,378.275,344.417,0,0,0,0,0,93.4,75.1,76.2,75.6,37.2,37.1,37.6,37.9,37.9,53.3,38.1,38.3,0,38.2,0,0,37.2,37.5,76,76,60.1,60.1,28.1,56.2,57.3,74.3,500.1,264.8,190.9,105.4,22.5,43.7,42.9,43.6,44.6,0,98.9,74.7,27.7,0,11.6,3.3,2,2.1,2.7,3.1,0,4,1.1,4.5,0,4.4,0,0,4.5,0.2,13.4,20.2,796.8
20240901,3869.1,3391,478.1,14.1,364.078,357.818,0,0,0,0,0,93.4,75.1,76.3,75.8,46.4,46.7,48,46.3,47.7,53.3,48,48.7,0,44.8,0,0,42.9,41.9,75.6,75.7,55.4,46.9,28.1,52.5,57.3,71,548.4,356.6,209,112.6,22.5,44.5,44.7,41.9,47.8,49.3,119.2,177,27.9,0,13.6,6.1,9.6,7.5,7.7,6.3,3.9,2.6,1.4,35.7,87,5.9,0,6,8,0.5,28.8,0.6,0
20240902,4799.7,4019.6,780.1,19.41,402.944,396.017,0,0,0,0,0,93.3,74.9,76,75.7,47.1,47.2,48,46.7,43.4,53.3,48.1,48.4,0,44.2,0,0,47,48.3,75.8,75.8,60,60.6,32.9,55.9,57.2,166.9,516.5,351.3,192.2,97,29.4,84.8,43.4,43.5,44.6,45.3,115.6,184.4,52.5,0,11.1,3.2,2,4.2,2.7,2.8,3.9,2.1,1,15.3,15.4,2.6,0,0,3.5,0.4,13,29.9,643
20240903,4712.9,3993.6,719.3,18.01,409.411,402.372,0,0,0,0,0,93.4,75.3,76,75.6,47.2,47.4,47.6,47.2,48.7,53.3,49.1,49.1,0,43.5,0,0,50.8,48.6,76,75.7,57.7,60.6,33.2,56,57.3,163.5,434.5,328,199,86.9,23.1,86.9,42.2,43.4,41.9,42.3,98.3,86.9,28.4,0,11.2,0,1.6,2.4,2.9,3.2,3.4,2.2,1.1,13.4,9.5,5.9,0,0,1.8,0.3,9.3,208.6,703.9
20240904,4425.6,4047.4,378.2,9.34,414.451,407.326,0,0,0,0,0,93.5,75.2,76.3,75.8,51,50.8,51.1,50.9,52.6,53.4,52.9,53.2,0,43.9,20.4,0,51.3,0,76,76,60,60.6,52.1,55.9,57.3,158.4,443.8,367.2,214.9,111.9,54.7,87.2,39.8,0,47.9,49.4,118.1,93.5,81.2,0,17.7,11.7,23.7,16.5,16.2,11.6,3.9,2,0.6,21.1,72.1,3.2,0,0,2.5,0.7,13.6,38.2,599.6
20240905,4355.6,4023.7,331.9,8.25,412.043,404.96,0,0,0,0,0,93.5,75.5,76.3,75.4,51.5,51,51.1,50.8,52.5,53.3,53.1,53,0,45.1,0,0,50.9,0,76,76,60.1,60.5,48.1,56,57.3,157.8,471.5,368.4,220.4,112.4,62.6,87.4,39.8,43.6,48.4,49.8,118.1,125.7,81.8,0,17.5,14.2,24,16.7,16.8,12,3.9,9.1,3.2,22.9,56.2,2.4,0,0,3.4,0.4,9.9,14.4,509
20240906,4515.4,4099.5,415.9,10.15,407.999,400.985,0,0,0,0,0,93.4,75,76.3,75.6,51.2,51.2,52,51.1,52,53.3,52.5,52.5,0,46.4,0,0,50.9,0,76,76,59.9,60.6,31.7,56.3,57.3,148.5,437.8,363.4,218.1,111.8,58.9,87.8,40.8,43.7,48.1,49.9,117.5,121.2,78.8,0,13.1,4.2,11.9,6.9,5.9,5,2,4.7,1.4,23.6,18.2,3.8,0,3,3.1,0.2,10.4,8.7,728.9
20240907,4245.1,3379.3,865.8,25.62,370.106,363.743,0,0,0,0,0,93.4,74.9,76,75.5,38.8,39,39.4,40.2,42.7,53.3,43.1,43.3,0,44.8,0,0,46.9,51.2,76,76,60.1,60.5,28.2,55.9,57.4,58.9,382.5,343.8,191.4,82.3,22.5,80.1,42.8,45.5,44.3,45.9,37.6,129.7,27.8,0,11.5,1.6,1,1.8,2.2,2.4,0,1.4,0.3,4.7,0,0.5,0,0,3.1,0,9,27.9,531
20240908,4243.9,3180.2,1063.7,33.44,348.408,342.419,0,0,0,0,0,93.5,75.2,76,75.7,51.3,51.5,51.7,50.7,52.5,52.3,53.1,53,0,47.2,0,0,51.2,50.4,75.7,75.6,55.4,55.4,42,16,57,61.6,438.9,373.9,220.6,112.5,54.2,88.3,45.5,0,44.8,45.5,49.1,121,27.8,0,12.6,0,0,1.7,2.4,2.4,0,1.6,0.4,29.9,63,5.9,0,3,8,0,27.4,9.7,0
20240909,4476.6,3850.1,626.5,16.27,384.091,377.487,0,0,0,0,0,93.3,75.2,75.9,75.5,50.4,51.2,49.4,50.7,52.5,53.4,52.8,50.3,0,46.3,0,0,51.2,51.3,76,75.8,59.2,60.6,35,0,57.3,152,414.2,355.1,206.9,102,22.4,89.1,43.5,43.5,45.7,45.8,105.7,109.3,28.2,0,11.1,0.3,1.5,1.8,2.4,2.5,0,1.5,0.3,16.2,6.8,0.5,0,0.7,1.8,0.5,19.8,98.3,631.1
20240910,4528.7,3900.5,628.2,16.11,394.503,387.721,0,0,0,0,0,93.3,74.7,76.1,75.7,50.2,51.4,50,50.8,52.5,53.3,53.1,53.2,0,45.3,0,0,51.2,51.4,76,76,59.9,60.6,39.4,0,57.3,149.8,439.1,356.3,218.1,100.1,34.6,88.2,45.2,44.3,46,47.7,115.5,92.1,28.7,0,11.2,0.4,2.3,1.5,2.1,2,0,1.3,0.3,16.4,15.7,0.5,0,0,2.6,0.5,9.6,71.3,674.3
20240911,4520.3,3983.9,536.4,13.46,399.248,392.385,0,0,0,0,0,93.5,75,75.9,75.6,51.2,51.3,50.1,51.2,52.5,53.3,53,53,0,45.4,0,26.1,51,52.1,76,76,59.9,60.1,34.7,0,57.3,146.5,438.9,358,211.2,110.7,72.4,88.7,44.5,43.6,47.9,50.4,118.2,92.9,31.6,0,11.1,2.8,1.9,1.6,2.1,2.1,0,1.4,0.3,16.8,13.9,0.5,0,1,1.8,0.2,8.7,9.3,732.6
